id,user_id,setting_id
70003495,10003495,40003495
70003496,10003496,40003496
70003497,10003497,40003497
70003498,10003498,40003498
70003499,10003499,40003499
70003500,10003500,40003500
70003501,10003501,40003501
70003502,10003502,40003502
70003503,10003503,40003503
70003504,10003504,40003504
70003505,10003505,40003505
70003506,10003506,40003506
70003507,10003507,40003507
70003508,10003508,40003508
70003509,10003509,40003509
70003510,10003510,40003510
70003511,10003511,40003511
70003512,10003512,40003512
70003513,10003513,40003513
70003514,10003514,40003514
70003515,10003515,40003515
70003516,10003516,40003516
70003517,10003517,40003517
70003518,10003518,40003518
70003519,10003519,40003519
70003520,10003520,40003520
70003521,10003521,40003521
70003522,10003522,40003522
70003523,10003523,40003523
70003524,10003524,40003524
70003525,10003525,40003525
70003526,10003526,40003526
70003527,10003527,40003527
70003528,10003528,40003528
70003529,10003529,40003529
70003530,10003530,40003530
70003531,10003531,40003531
70003532,10003532,40003532
70003533,10003533,40003533
70003534,10003534,40003534
70003535,10003535,40003535
70003536,10003536,40003536
70003537,10003537,40003537
70003538,10003538,40003538
70003539,10003539,40003539
70003540,10003540,40003540
70003541,10003541,40003541
70003542,10003542,40003542
70003543,10003543,40003543
70003544,10003544,40003544
70003545,10003545,40003545
70003546,10003546,40003546
70003547,10003547,40003547
70003548,10003548,40003548
70003549,10003549,40003549
70003550,10003550,40003550
70003551,10003551,40003551
70003552,10003552,40003552
70003553,10003553,40003553
70003554,10003554,40003554
70003555,10003555,40003555
70003556,10003556,40003556
70003557,10003557,40003557
70003558,10003558,40003558
70003559,10003559,40003559
70003560,10003560,40003560
70003561,10003561,40003561
70003562,10003562,40003562
70003563,10003563,40003563
70003564,10003564,40003564
70003565,10003565,40003565
70003566,10003566,40003566
70003567,10003567,40003567
70003568,10003568,40003568
70003569,10003569,40003569
70003570,10003570,40003570
70003571,10003571,40003571
70003572,10003572,40003572
70003573,10003573,40003573
70003574,10003574,40003574
70003575,10003575,40003575
70003576,10003576,40003576
70003577,10003577,40003577
70003578,10003578,40003578
70003579,10003579,40003579
70003580,10003580,40003580
70003581,10003581,40003581
70003582,10003582,40003582
70003583,10003583,40003583
70003584,10003584,40003584
70003585,10003585,40003585
70003586,10003586,40003586
70003587,10003587,40003587
70003588,10003588,40003588
70003589,10003589,40003589
70003590,10003590,40003590
70003591,10003591,40003591
70003592,10003592,40003592
70003593,10003593,40003593
70003594,10003594,40003594
70003595,10003595,40003595
70003596,10003596,40003596
70003597,10003597,40003597
70003598,10003598,40003598
70003599,10003599,40003599
70003600,10003600,40003600
70003601,10003601,40003601
70003602,10003602,40003602
70003603,10003603,40003603
70003604,10003604,40003604
70003605,10003605,40003605
70003606,10003606,40003606
70003607,10003607,40003607
70003608,10003608,40003608
70003609,10003609,40003609
70003610,10003610,40003610
70003611,10003611,40003611
70003612,10003612,40003612
70003613,10003613,40003613
70003614,10003614,40003614
70003615,10003615,40003615
70003616,10003616,40003616
70003617,10003617,40003617
70003618,10003618,40003618
70003619,10003619,40003619
70003620,10003620,40003620
70003621,10003621,40003621
70003622,10003622,40003622
70003623,10003623,40003623
70003624,10003624,40003624
70003625,10003625,40003625
70003626,10003626,40003626
70003627,10003627,40003627
70003628,10003628,40003628
70003629,10003629,40003629
70003630,10003630,40003630
70003631,10003631,40003631
70003632,10003632,40003632
70003633,10003633,40003633
70003634,10003634,40003634
70003635,10003635,40003635
70003636,10003636,40003636
70003637,10003637,40003637
70003638,10003638,40003638
70003639,10003639,40003639
70003640,10003640,40003640
70003641,10003641,40003641
70003642,10003642,40003642
70003643,10003643,40003643
70003644,10003644,40003644
70003645,10003645,40003645
70003646,10003646,40003646
70003647,10003647,40003647
70003648,10003648,40003648
70003649,10003649,40003649
70003650,10003650,40003650
70003651,10003651,40003651
70003652,10003652,40003652
70003653,10003653,40003653
70003654,10003654,40003654
70003655,10003655,40003655
70003656,10003656,40003656
70003657,10003657,40003657
70003658,10003658,40003658
70003659,10003659,40003659
70003660,10003660,40003660
70003661,10003661,40003661
70003662,10003662,40003662
70003663,10003663,40003663
70003664,10003664,40003664
70003665,10003665,40003665
70003666,10003666,40003666
70003667,10003667,40003667
70003668,10003668,40003668
70003669,10003669,40003669
70003670,10003670,40003670
70003671,10003671,40003671
70003672,10003672,40003672
70003673,10003673,40003673
70003674,10003674,40003674
70003675,10003675,40003675
70003676,10003676,40003676
70003677,10003677,40003677
70003678,10003678,40003678
70003679,10003679,40003679
70003680,10003680,40003680
70003681,10003681,40003681
70003682,10003682,40003682
70003683,10003683,40003683
70003684,10003684,40003684
70003685,10003685,40003685
70003686,10003686,40003686
70003687,10003687,40003687
70003688,10003688,40003688
70003689,10003689,40003689
70003690,10003690,40003690
70003691,10003691,40003691
70003692,10003692,40003692
70003693,10003693,40003693
70003694,10003694,40003694
70003695,10003695,40003695
70003696,10003696,40003696
70003697,10003697,40003697
70003698,10003698,40003698
70003699,10003699,40003699
70003700,10003700,40003700
70003701,10003701,40003701
70003702,10003702,40003702
70003703,10003703,40003703
70003704,10003704,40003704
70003705,10003705,40003705
70003706,10003706,40003706
70003707,10003707,40003707
70003708,10003708,40003708
70003709,10003709,40003709
70003710,10003710,40003710
70003711,10003711,40003711
70003712,10003712,40003712
70003713,10003713,40003713
70003714,10003714,40003714
70003715,10003715,40003715
70003716,10003716,40003716
70003717,10003717,40003717
70003718,10003718,40003718
70003719,10003719,40003719
70003720,10003720,40003720
70003721,10003721,40003721
70003722,10003722,40003722
70003723,10003723,40003723
70003724,10003724,40003724
70003725,10003725,40003725
70003726,10003726,40003726
70003727,10003727,40003727
70003728,10003728,40003728
70003729,10003729,40003729
70003730,10003730,40003730
70003731,10003731,40003731
70003732,10003732,40003732
70003733,10003733,40003733
70003734,10003734,40003734
70003735,10003735,40003735
70003736,10003736,40003736
70003737,10003737,40003737
70003738,10003738,40003738
70003739,10003739,40003739
70003740,10003740,40003740
70003741,10003741,40003741
70003742,10003742,40003742
70003743,10003743,40003743
70003744,10003744,40003744
70003745,10003745,40003745
70003746,10003746,40003746
70003747,10003747,40003747
70003748,10003748,40003748
70003749,10003749,40003749
70003750,10003750,40003750
70003751,10003751,40003751
70003752,10003752,40003752
70003753,10003753,40003753
70003754,10003754,40003754
70003755,10003755,40003755
70003756,10003756,40003756
70003757,10003757,40003757
70003758,10003758,40003758
70003759,10003759,40003759
70003760,10003760,40003760
70003761,10003761,40003761
70003762,10003762,40003762
70003763,10003763,40003763
70003764,10003764,40003764
70003765,10003765,40003765
70003766,10003766,40003766
70003767,10003767,40003767
70003768,10003768,40003768
70003769,10003769,40003769
70003770,10003770,40003770
70003771,10003771,40003771
70003772,10003772,40003772
70003773,10003773,40003773
70003774,10003774,40003774
70003775,10003775,40003775
70003776,10003776,40003776
70003777,10003777,40003777
70003778,10003778,40003778
70003779,10003779,40003779
70003780,10003780,40003780
70003781,10003781,40003781
70003782,10003782,40003782
70003783,10003783,40003783
70003784,10003784,40003784
70003785,10003785,40003785
70003786,10003786,40003786
70003787,10003787,40003787
70003788,10003788,40003788
70003789,10003789,40003789
70003790,10003790,40003790
70003791,10003791,40003791
70003792,10003792,40003792
70003793,10003793,40003793
70003794,10003794,40003794
70003795,10003795,40003795
70003796,10003796,40003796
70003797,10003797,40003797
70003798,10003798,40003798
70003799,10003799,40003799
70003800,10003800,40003800
70003801,10003801,40003801
70003802,10003802,40003802
70003803,10003803,40003803
70003804,10003804,40003804
70003805,10003805,40003805
70003806,10003806,40003806
70003807,10003807,40003807
70003808,10003808,40003808
70003809,10003809,40003809
70003810,10003810,40003810
70003811,10003811,40003811
70003812,10003812,40003812
70003813,10003813,40003813
70003814,10003814,40003814
70003815,10003815,40003815
70003816,10003816,40003816
70003817,10003817,40003817
70003818,10003818,40003818
70003819,10003819,40003819
70003820,10003820,40003820
70003821,10003821,40003821
70003822,10003822,40003822
70003823,10003823,40003823
70003824,10003824,40003824
70003825,10003825,40003825
70003826,10003826,40003826
70003827,10003827,40003827
70003828,10003828,40003828
70003829,10003829,40003829
70003830,10003830,40003830
70003831,10003831,40003831
70003832,10003832,40003832
70003833,10003833,40003833
70003834,10003834,40003834
70003835,10003835,40003835
70003836,10003836,40003836
70003837,10003837,40003837
70003838,10003838,40003838
70003839,10003839,40003839
70003840,10003840,40003840
70003841,10003841,40003841
70003842,10003842,40003842
70003843,10003843,40003843
70003844,10003844,40003844
70003845,10003845,40003845
70003846,10003846,40003846
70003847,10003847,40003847
70003848,10003848,40003848
70003849,10003849,40003849
70003850,10003850,40003850
70003851,10003851,40003851
70003852,10003852,40003852
70003853,10003853,40003853
70003854,10003854,40003854
70003855,10003855,40003855
70003856,10003856,40003856
70003857,10003857,40003857
70003858,10003858,40003858
70003859,10003859,40003859
70003860,10003860,40003860
70003861,10003861,40003861
70003862,10003862,40003862
70003863,10003863,40003863
70003864,10003864,40003864
70003865,10003865,40003865
70003866,10003866,40003866
70003867,10003867,40003867
70003868,10003868,40003868
70003869,10003869,40003869
70003870,10003870,40003870
70003871,10003871,40003871
70003872,10003872,40003872
70003873,10003873,40003873
70003874,10003874,40003874
70003875,10003875,40003875
70003876,10003876,40003876
70003877,10003877,40003877
70003878,10003878,40003878
70003879,10003879,40003879
70003880,10003880,40003880
70003881,10003881,40003881
70003882,10003882,40003882
70003883,10003883,40003883
70003884,10003884,40003884
70003885,10003885,40003885
70003886,10003886,40003886
70003887,10003887,40003887
70003888,10003888,40003888
70003889,10003889,40003889
70003890,10003890,40003890
70003891,10003891,40003891
70003892,10003892,40003892
70003893,10003893,40003893
70003894,10003894,40003894
70003895,10003895,40003895
70003896,10003896,40003896
70003897,10003897,40003897
70003898,10003898,40003898
70003899,10003899,40003899
70003900,10003900,40003900
70003901,10003901,40003901
70003902,10003902,40003902
70003903,10003903,40003903
70003904,10003904,40003904
70003905,10003905,40003905
70003906,10003906,40003906
70003907,10003907,40003907
70003908,10003908,40003908
70003909,10003909,40003909
70003910,10003910,40003910
70003911,10003911,40003911
70003912,10003912,40003912
70003913,10003913,40003913
70003914,10003914,40003914
70003915,10003915,40003915
70003916,10003916,40003916
70003917,10003917,40003917
70003918,10003918,40003918
70003919,10003919,40003919
70003920,10003920,40003920
70003921,10003921,40003921
70003922,10003922,40003922
70003923,10003923,40003923
70003924,10003924,40003924
70003925,10003925,40003925
70003926,10003926,40003926
70003927,10003927,40003927
70003928,10003928,40003928
70003929,10003929,40003929
70003930,10003930,40003930
70003931,10003931,40003931
70003932,10003932,40003932
70003933,10003933,40003933
70003934,10003934,40003934
70003935,10003935,40003935
70003936,10003936,40003936
70003937,10003937,40003937
70003938,10003938,40003938
70003939,10003939,40003939
70003940,10003940,40003940
70003941,10003941,40003941
70003942,10003942,40003942
70003943,10003943,40003943
70003944,10003944,40003944
70003945,10003945,40003945
70003946,10003946,40003946
70003947,10003947,40003947
70003948,10003948,40003948
70003949,10003949,40003949
70003950,10003950,40003950
70003951,10003951,40003951
70003952,10003952,40003952
70003953,10003953,40003953
70003954,10003954,40003954
70003955,10003955,40003955
70003956,10003956,40003956
70003957,10003957,40003957
70003958,10003958,40003958
70003959,10003959,40003959
70003960,10003960,40003960
70003961,10003961,40003961
70003962,10003962,40003962
70003963,10003963,40003963
70003964,10003964,40003964
70003965,10003965,40003965
70003966,10003966,40003966
70003967,10003967,40003967
70003968,10003968,40003968
70003969,10003969,40003969
70003970,10003970,40003970
70003971,10003971,40003971
70003972,10003972,40003972
70003973,10003973,40003973
70003974,10003974,40003974
70003975,10003975,40003975
70003976,10003976,40003976
70003977,10003977,40003977
70003978,10003978,40003978
70003979,10003979,40003979
70003980,10003980,40003980
70003981,10003981,40003981
70003982,10003982,40003982
70003983,10003983,40003983
70003984,10003984,40003984
70003985,10003985,40003985
70003986,10003986,40003986
70003987,10003987,40003987
70003988,10003988,40003988
70003989,10003989,40003989
70003990,10003990,40003990
70003991,10003991,40003991
70003992,10003992,40003992
70003993,10003993,40003993
70003994,10003994,40003994
70003995,10003995,40003995
70003996,10003996,40003996
70003997,10003997,40003997
70003998,10003998,40003998
70003999,10003999,40003999
70004000,10004000,40004000
70004001,10004001,40004001
70004002,10004002,40004002
70004003,10004003,40004003
70004004,10004004,40004004
70004005,10004005,40004005
70004006,10004006,40004006
70004007,10004007,40004007
70004008,10004008,40004008
70004009,10004009,40004009
70004010,10004010,40004010
70004011,10004011,40004011
70004012,10004012,40004012
70004013,10004013,40004013
70004014,10004014,40004014
70004015,10004015,40004015
70004016,10004016,40004016
70004017,10004017,40004017
70004018,10004018,40004018
70004019,10004019,40004019
70004020,10004020,40004020
70004021,10004021,40004021
70004022,10004022,40004022
70004023,10004023,40004023
70004024,10004024,40004024
70004025,10004025,40004025
70004026,10004026,40004026
70004027,10004027,40004027
70004028,10004028,40004028
70004029,10004029,40004029
70004030,10004030,40004030
70004031,10004031,40004031
70004032,10004032,40004032
70004033,10004033,40004033
70004034,10004034,40004034
70004035,10004035,40004035
70004036,10004036,40004036
70004037,10004037,40004037
70004038,10004038,40004038
70004039,10004039,40004039
70004040,10004040,40004040
70004041,10004041,40004041
70004042,10004042,40004042
70004043,10004043,40004043
70004044,10004044,40004044
70004045,10004045,40004045
70004046,10004046,40004046
70004047,10004047,40004047
70004048,10004048,40004048
70004049,10004049,40004049
70004050,10004050,40004050
70004051,10004051,40004051
70004052,10004052,40004052
70004053,10004053,40004053
70004054,10004054,40004054
70004055,10004055,40004055
70004056,10004056,40004056
70004057,10004057,40004057
70004058,10004058,40004058
70004059,10004059,40004059
70004060,10004060,40004060
70004061,10004061,40004061
70004062,10004062,40004062
70004063,10004063,40004063
70004064,10004064,40004064
70004065,10004065,40004065
70004066,10004066,40004066
70004067,10004067,40004067
70004068,10004068,40004068
70004069,10004069,40004069
70004070,10004070,40004070
70004071,10004071,40004071
70004072,10004072,40004072
70004073,10004073,40004073
70004074,10004074,40004074
70004075,10004075,40004075
70004076,10004076,40004076
70004077,10004077,40004077
70004078,10004078,40004078
70004079,10004079,40004079
70004080,10004080,40004080
70004081,10004081,40004081
70004082,10004082,40004082
70004083,10004083,40004083
70004084,10004084,40004084
70004085,10004085,40004085
70004086,10004086,40004086
70004087,10004087,40004087
70004088,10004088,40004088
70004089,10004089,40004089
70004090,10004090,40004090
70004091,10004091,40004091
70004092,10004092,40004092
70004093,10004093,40004093
70004094,10004094,40004094
70004095,10004095,40004095
70004096,10004096,40004096
70004097,10004097,40004097
70004098,10004098,40004098
70004099,10004099,40004099
70004100,10004100,40004100
70004101,10004101,40004101
70004102,10004102,40004102
70004103,10004103,40004103
70004104,10004104,40004104
70004105,10004105,40004105
70004106,10004106,40004106
70004107,10004107,40004107
70004108,10004108,40004108
70004109,10004109,40004109
70004110,10004110,40004110
70004111,10004111,40004111
70004112,10004112,40004112
70004113,10004113,40004113
70004114,10004114,40004114
70004115,10004115,40004115
70004116,10004116,40004116
70004117,10004117,40004117
70004118,10004118,40004118
70004119,10004119,40004119
70004120,10004120,40004120
70004121,10004121,40004121
70004122,10004122,40004122
70004123,10004123,40004123
70004124,10004124,40004124
70004125,10004125,40004125
70004126,10004126,40004126
70004127,10004127,40004127
70004128,10004128,40004128
70004129,10004129,40004129
70004130,10004130,40004130
70004131,10004131,40004131
70004132,10004132,40004132
70004133,10004133,40004133
70004134,10004134,40004134
70004135,10004135,40004135
70004136,10004136,40004136
70004137,10004137,40004137
70004138,10004138,40004138
70004139,10004139,40004139
70004140,10004140,40004140
70004141,10004141,40004141
70004142,10004142,40004142
70004143,10004143,40004143
70004144,10004144,40004144
70004145,10004145,40004145
70004146,10004146,40004146
70004147,10004147,40004147
70004148,10004148,40004148
70004149,10004149,40004149
70004150,10004150,40004150
70004151,10004151,40004151
70004152,10004152,40004152
70004153,10004153,40004153
70004154,10004154,40004154
70004155,10004155,40004155
70004156,10004156,40004156
70004157,10004157,40004157
70004158,10004158,40004158
70004159,10004159,40004159
70004160,10004160,40004160
70004161,10004161,40004161
70004162,10004162,40004162
70004163,10004163,40004163
70004164,10004164,40004164
70004165,10004165,40004165
70004166,10004166,40004166
70004167,10004167,40004167
70004168,10004168,40004168
70004169,10004169,40004169
70004170,10004170,40004170
70004171,10004171,40004171
70004172,10004172,40004172
70004173,10004173,40004173
70004174,10004174,40004174
70004175,10004175,40004175
70004176,10004176,40004176
70004177,10004177,40004177
70004178,10004178,40004178
70004179,10004179,40004179
70004180,10004180,40004180
70004181,10004181,40004181
70004182,10004182,40004182
70004183,10004183,40004183
70004184,10004184,40004184
70004185,10004185,40004185
70004186,10004186,40004186
70004187,10004187,40004187
70004188,10004188,40004188
70004189,10004189,40004189
70004190,10004190,40004190
70004191,10004191,40004191
70004192,10004192,40004192
70004193,10004193,40004193
70004194,10004194,40004194
70004195,10004195,40004195
70004196,10004196,40004196
70004197,10004197,40004197
70004198,10004198,40004198
70004199,10004199,40004199
70004200,10004200,40004200
70004201,10004201,40004201
70004202,10004202,40004202
70004203,10004203,40004203
70004204,10004204,40004204
70004205,10004205,40004205
70004206,10004206,40004206
70004207,10004207,40004207
70004208,10004208,40004208
70004209,10004209,40004209
70004210,10004210,40004210
70004211,10004211,40004211
70004212,10004212,40004212
70004213,10004213,40004213
70004214,10004214,40004214
70004215,10004215,40004215
70004216,10004216,40004216
70004217,10004217,40004217
70004218,10004218,40004218
70004219,10004219,40004219
70004220,10004220,40004220
70004221,10004221,40004221
70004222,10004222,40004222
70004223,10004223,40004223
70004224,10004224,40004224
70004225,10004225,40004225
70004226,10004226,40004226
70004227,10004227,40004227
70004228,10004228,40004228
70004229,10004229,40004229
70004230,10004230,40004230
70004231,10004231,40004231
70004232,10004232,40004232
70004233,10004233,40004233
70004234,10004234,40004234
70004235,10004235,40004235
70004236,10004236,40004236
70004237,10004237,40004237
70004238,10004238,40004238
70004239,10004239,40004239
70004240,10004240,40004240
70004241,10004241,40004241
70004242,10004242,40004242
70004243,10004243,40004243
70004244,10004244,40004244
70004245,10004245,40004245
70004246,10004246,40004246
70004247,10004247,40004247
70004248,10004248,40004248
70004249,10004249,40004249
70004250,10004250,40004250
70004251,10004251,40004251
70004252,10004252,40004252
70004253,10004253,40004253
70004254,10004254,40004254
70004255,10004255,40004255
70004256,10004256,40004256
70004257,10004257,40004257
70004258,10004258,40004258
70004259,10004259,40004259
70004260,10004260,40004260
70004261,10004261,40004261
70004262,10004262,40004262
70004263,10004263,40004263
70004264,10004264,40004264
70004265,10004265,40004265
70004266,10004266,40004266
70004267,10004267,40004267
70004268,10004268,40004268
70004269,10004269,40004269
70004270,10004270,40004270
70004271,10004271,40004271
70004272,10004272,40004272
70004273,10004273,40004273
70004274,10004274,40004274
70004275,10004275,40004275
70004276,10004276,40004276
70004277,10004277,40004277
70004278,10004278,40004278
70004279,10004279,40004279
70004280,10004280,40004280
70004281,10004281,40004281
70004282,10004282,40004282
70004283,10004283,40004283
70004284,10004284,40004284
70004285,10004285,40004285
70004286,10004286,40004286
70004287,10004287,40004287
70004288,10004288,40004288
70004289,10004289,40004289
70004290,10004290,40004290
70004291,10004291,40004291
70004292,10004292,40004292
70004293,10004293,40004293
70004294,10004294,40004294
70004295,10004295,40004295
70004296,10004296,40004296
70004297,10004297,40004297
70004298,10004298,40004298
70004299,10004299,40004299
70004300,10004300,40004300
70004301,10004301,40004301
70004302,10004302,40004302
70004303,10004303,40004303
70004304,10004304,40004304
70004305,10004305,40004305
70004306,10004306,40004306
70004307,10004307,40004307
70004308,10004308,40004308
70004309,10004309,40004309
70004310,10004310,40004310
70004311,10004311,40004311
70004312,10004312,40004312
70004313,10004313,40004313
70004314,10004314,40004314
70004315,10004315,40004315
70004316,10004316,40004316
70004317,10004317,40004317
70004318,10004318,40004318
70004319,10004319,40004319
70004320,10004320,40004320
70004321,10004321,40004321
70004322,10004322,40004322
70004323,10004323,40004323
70004324,10004324,40004324
70004325,10004325,40004325
70004326,10004326,40004326
70004327,10004327,40004327
70004328,10004328,40004328
70004329,10004329,40004329
70004330,10004330,40004330
70004331,10004331,40004331
70004332,10004332,40004332
70004333,10004333,40004333
70004334,10004334,40004334
70004335,10004335,40004335
70004336,10004336,40004336
70004337,10004337,40004337
70004338,10004338,40004338
70004339,10004339,40004339
70004340,10004340,40004340
70004341,10004341,40004341
70004342,10004342,40004342
70004343,10004343,40004343
70004344,10004344,40004344
70004345,10004345,40004345
70004346,10004346,40004346
70004347,10004347,40004347
70004348,10004348,40004348
70004349,10004349,40004349
70004350,10004350,40004350
70004351,10004351,40004351
70004352,10004352,40004352
70004353,10004353,40004353
70004354,10004354,40004354
70004355,10004355,40004355
70004356,10004356,40004356
70004357,10004357,40004357
70004358,10004358,40004358
70004359,10004359,40004359
70004360,10004360,40004360
70004361,10004361,40004361
70004362,10004362,40004362
70004363,10004363,40004363
70004364,10004364,40004364
70004365,10004365,40004365
70004366,10004366,40004366
70004367,10004367,40004367
70004368,10004368,40004368
70004369,10004369,40004369
70004370,10004370,40004370
70004371,10004371,40004371
70004372,10004372,40004372
70004373,10004373,40004373
70004374,10004374,40004374
70004375,10004375,40004375
70004376,10004376,40004376
70004377,10004377,40004377
70004378,10004378,40004378
70004379,10004379,40004379
70004380,10004380,40004380
70004381,10004381,40004381
70004382,10004382,40004382
70004383,10004383,40004383
70004384,10004384,40004384
70004385,10004385,40004385
70004386,10004386,40004386
70004387,10004387,40004387
70004388,10004388,40004388
70004389,10004389,40004389
70004390,10004390,40004390
70004391,10004391,40004391
70004392,10004392,40004392
70004393,10004393,40004393
70004394,10004394,40004394
70004395,10004395,40004395
70004396,10004396,40004396
70004397,10004397,40004397
70004398,10004398,40004398
70004399,10004399,40004399
70004400,10004400,40004400
70004401,10004401,40004401
70004402,10004402,40004402
70004403,10004403,40004403
70004404,10004404,40004404
70004405,10004405,40004405
70004406,10004406,40004406
70004407,10004407,40004407
70004408,10004408,40004408
70004409,10004409,40004409
70004410,10004410,40004410
70004411,10004411,40004411
70004412,10004412,40004412
70004413,10004413,40004413
70004414,10004414,40004414
70004415,10004415,40004415
70004416,10004416,40004416
70004417,10004417,40004417
70004418,10004418,40004418
70004419,10004419,40004419
70004420,10004420,40004420
70004421,10004421,40004421
70004422,10004422,40004422
70004423,10004423,40004423
70004424,10004424,40004424
70004425,10004425,40004425
70004426,10004426,40004426
70004427,10004427,40004427
70004428,10004428,40004428
70004429,10004429,40004429
70004430,10004430,40004430
70004431,10004431,40004431
70004432,10004432,40004432
70004433,10004433,40004433
70004434,10004434,40004434
70004435,10004435,40004435
70004436,10004436,40004436
70004437,10004437,40004437
70004438,10004438,40004438
70004439,10004439,40004439
70004440,10004440,40004440
70004441,10004441,40004441
70004442,10004442,40004442
70004443,10004443,40004443
70004444,10004444,40004444
70004445,10004445,40004445
70004446,10004446,40004446
70004447,10004447,40004447
70004448,10004448,40004448
70004449,10004449,40004449
70004450,10004450,40004450
70004451,10004451,40004451
70004452,10004452,40004452
70004453,10004453,40004453
70004454,10004454,40004454
70004455,10004455,40004455
70004456,10004456,40004456
70004457,10004457,40004457
70004458,10004458,40004458
70004459,10004459,40004459
70004460,10004460,40004460
70004461,10004461,40004461
70004462,10004462,40004462
70004463,10004463,40004463
70004464,10004464,40004464
70004465,10004465,40004465
70004466,10004466,40004466
70004467,10004467,40004467
70004468,10004468,40004468
70004469,10004469,40004469
70004470,10004470,40004470
70004471,10004471,40004471
70004472,10004472,40004472
70004473,10004473,40004473
70004474,10004474,40004474
70004475,10004475,40004475
70004476,10004476,40004476
70004477,10004477,40004477
70004478,10004478,40004478
70004479,10004479,40004479
70004480,10004480,40004480
70004481,10004481,40004481
70004482,10004482,40004482
70004483,10004483,40004483
70004484,10004484,40004484
70004485,10004485,40004485
70004486,10004486,40004486
70004487,10004487,40004487
70004488,10004488,40004488
70004489,10004489,40004489
70004490,10004490,40004490
70004491,10004491,40004491
70004492,10004492,40004492
70004493,10004493,40004493
70004494,10004494,40004494
70004495,10004495,40004495
70004496,10004496,40004496
70004497,10004497,40004497
70004498,10004498,40004498
70004499,10004499,40004499
70004500,10004500,40004500
70004501,10004501,40004501
70004502,10004502,40004502
70004503,10004503,40004503
70004504,10004504,40004504
70004505,10004505,40004505
70004506,10004506,40004506
70004507,10004507,40004507
70004508,10004508,40004508
70004509,10004509,40004509
70004510,10004510,40004510
70004511,10004511,40004511
70004512,10004512,40004512
70004513,10004513,40004513
70004514,10004514,40004514
70004515,10004515,40004515
70004516,10004516,40004516
70004517,10004517,40004517
70004518,10004518,40004518
70004519,10004519,40004519
70004520,10004520,40004520
70004521,10004521,40004521
70004522,10004522,40004522
70004523,10004523,40004523
70004524,10004524,40004524
70004525,10004525,40004525
70004526,10004526,40004526
70004527,10004527,40004527
70004528,10004528,40004528
70004529,10004529,40004529
70004530,10004530,40004530
70004531,10004531,40004531
70004532,10004532,40004532
70004533,10004533,40004533
70004534,10004534,40004534
70004535,10004535,40004535
70004536,10004536,40004536
70004537,10004537,40004537
70004538,10004538,40004538
70004539,10004539,40004539
70004540,10004540,40004540
70004541,10004541,40004541
70004542,10004542,40004542
70004543,10004543,40004543
70004544,10004544,40004544
70004545,10004545,40004545
70004546,10004546,40004546
70004547,10004547,40004547
70004548,10004548,40004548
70004549,10004549,40004549
70004550,10004550,40004550
70004551,10004551,40004551
70004552,10004552,40004552
70004553,10004553,40004553
70004554,10004554,40004554
70004555,10004555,40004555
70004556,10004556,40004556
70004557,10004557,40004557
70004558,10004558,40004558
70004559,10004559,40004559
70004560,10004560,40004560
70004561,10004561,40004561
70004562,10004562,40004562
70004563,10004563,40004563
70004564,10004564,40004564
70004565,10004565,40004565
70004566,10004566,40004566
70004567,10004567,40004567
70004568,10004568,40004568
70004569,10004569,40004569
70004570,10004570,40004570
70004571,10004571,40004571
70004572,10004572,40004572
70004573,10004573,40004573
70004574,10004574,40004574
70004575,10004575,40004575
70004576,10004576,40004576
70004577,10004577,40004577
70004578,10004578,40004578
70004579,10004579,40004579
70004580,10004580,40004580
70004581,10004581,40004581
70004582,10004582,40004582
70004583,10004583,40004583
70004584,10004584,40004584
70004585,10004585,40004585
70004586,10004586,40004586
70004587,10004587,40004587
70004588,10004588,40004588
70004589,10004589,40004589
70004590,10004590,40004590
70004591,10004591,40004591
70004592,10004592,40004592
70004593,10004593,40004593
70004594,10004594,40004594
70004595,10004595,40004595
70004596,10004596,40004596
70004597,10004597,40004597
70004598,10004598,40004598
70004599,10004599,40004599
70004600,10004600,40004600
70004601,10004601,40004601
70004602,10004602,40004602
70004603,10004603,40004603
70004604,10004604,40004604
70004605,10004605,40004605
70004606,10004606,40004606
70004607,10004607,40004607
70004608,10004608,40004608
70004609,10004609,40004609
70004610,10004610,40004610
70004611,10004611,40004611
70004612,10004612,40004612
70004613,10004613,40004613
70004614,10004614,40004614
70004615,10004615,40004615
70004616,10004616,40004616
70004617,10004617,40004617
70004618,10004618,40004618
70004619,10004619,40004619
70004620,10004620,40004620
70004621,10004621,40004621
70004622,10004622,40004622
70004623,10004623,40004623
70004624,10004624,40004624
70004625,10004625,40004625
70004626,10004626,40004626
70004627,10004627,40004627
70004628,10004628,40004628
70004629,10004629,40004629
70004630,10004630,40004630
70004631,10004631,40004631
70004632,10004632,40004632
70004633,10004633,40004633
70004634,10004634,40004634
70004635,10004635,40004635
70004636,10004636,40004636
70004637,10004637,40004637
70004638,10004638,40004638
70004639,10004639,40004639
70004640,10004640,40004640
70004641,10004641,40004641
70004642,10004642,40004642
70004643,10004643,40004643
70004644,10004644,40004644
70004645,10004645,40004645
70004646,10004646,40004646
70004647,10004647,40004647
70004648,10004648,40004648
70004649,10004649,40004649
70004650,10004650,40004650
70004651,10004651,40004651
70004652,10004652,40004652
70004653,10004653,40004653
70004654,10004654,40004654
70004655,10004655,40004655
70004656,10004656,40004656
70004657,10004657,40004657
70004658,10004658,40004658
70004659,10004659,40004659
